Date,Close
2009-04-06,77.989998
2009-04-07,75.510002
2009-04-08,76.980003
2009-04-09,79.769997
2009-04-13,78.940002
2009-04-14,77.220001
2009-04-15,74.709999
2009-04-16,77.250000
2009-04-17,78.050003
2009-04-20,77.570000
2009-04-21,78.739998
2009-04-22,79.199997
2009-04-23,80.610001
2009-04-24,84.459999
2009-04-27,83.120003
2009-04-28,82.400002
2009-04-29,79.790001
2009-04-30,80.519997
2009-05-01,78.959999
2009-05-04,79.769997
2009-05-05,81.900002
2009-05-06,81.989998
2009-05-07,79.279999
2009-05-08,77.949997
2009-05-11,78.610001
2009-05-12,77.930000
2009-05-13,74.190002
2009-05-14,75.110001
2009-05-15,73.599998
2009-05-18,75.949997
2009-05-19,77.870003
2009-05-20,77.970001
2009-05-21,75.959999
2009-05-22,75.639999
2009-05-26,78.389999
2009-05-27,77.099998
2009-05-28,77.650002
2009-05-29,77.989998
2009-06-01,83.050003
2009-06-02,84.930000
2009-06-03,85.680000
2009-06-04,85.519997
2009-06-05,87.559998
2009-06-08,86.360001
2009-06-09,87.080002
2009-06-10,86.589996
2009-06-11,85.690002
2009-06-12,84.080002
2009-06-15,83.180000
2009-06-16,82.150002
2009-06-17,82.650002
2009-06-18,81.599998
2009-06-19,82.959999
2009-06-22,79.150002
2009-06-23,77.680000
2009-06-24,79.269997
2009-06-25,82.199997
2009-06-26,83.879997
2009-06-29,83.029999
2009-06-30,83.660004
2009-07-01,81.599998
2009-07-02,79.320000
2009-07-06,78.099998
2009-07-07,75.629997
2009-07-08,77.360001
2009-07-09,78.099998
2009-07-10,77.629997
2009-07-13,81.470001
2009-07-14,81.949997
2009-07-15,84.550003
2009-07-16,86.110001
2009-07-17,85.849998
2009-07-20,88.230003
2009-07-21,89.010002
2009-07-22,88.790001
2009-07-23,93.870003
2009-07-24,86.489998
2009-07-27,84.239998
2009-07-28,84.980003
2009-07-29,84.339996
2009-07-30,86.089996
2009-07-31,85.760002
2009-08-03,87.440002
2009-08-04,85.800003
2009-08-05,84.290001
2009-08-06,84.470001
2009-08-07,85.320000
2009-08-10,84.440002
2009-08-11,83.559998
2009-08-12,85.959999
2009-08-13,84.599998
2009-08-14,83.580002
2009-08-17,81.059998
2009-08-18,82.120003
2009-08-19,83.000000
2009-08-20,84.089996
2009-08-21,85.000000
2009-08-24,84.500000
2009-08-25,84.190002
2009-08-26,84.000000
2009-08-27,84.309998
2009-08-28,82.760002
2009-08-31,81.190002
2009-09-01,79.160004
2009-09-02,78.139999
2009-09-03,78.459999
2009-09-04,78.870003
2009-09-08,80.900002
2009-09-09,82.239998
2009-09-10,83.849998
2009-09-11,84.540001
2009-09-14,83.860001
2009-09-15,83.550003
2009-09-16,90.699997
2009-09-17,90.440002
2009-09-18,90.279999
2009-09-21,90.559998
2009-09-22,93.750000
2009-09-23,92.379997
2009-09-24,92.110001
2009-09-25,90.519997
2009-09-28,92.209999
2009-09-29,91.720001
2009-09-30,93.360001
2009-10-01,91.040001
2009-10-02,89.849998
2009-10-05,88.669998
2009-10-06,90.910004
2009-10-07,93.970001
2009-10-08,95.220001
2009-10-09,95.709999
2009-10-12,93.599998
2009-10-13,94.830002
2009-10-14,97.459999
2009-10-15,96.010002
2009-10-16,95.320000
2009-10-19,94.680000
2009-10-20,94.980003
2009-10-21,93.419998
2009-10-22,93.449997
2009-10-23,118.489998
2009-10-26,124.639999
2009-10-27,122.070000
2009-10-28,121.639999
2009-10-29,122.580002
2009-10-30,118.809998
2009-11-02,118.839996
2009-11-03,118.370003
2009-11-04,117.099998
2009-11-05,120.610001
2009-11-06,126.199997
2009-11-09,126.669998
2009-11-10,130.149994
2009-11-11,129.910004
2009-11-12,130.529999
2009-11-13,132.970001
2009-11-16,131.589996
2009-11-17,131.250000
2009-11-18,131.289993
2009-11-19,128.990005
2009-11-20,129.660004
2009-11-23,133.000000
2009-11-24,132.940002
2009-11-25,134.029999
2009-11-27,131.740005
2009-11-30,135.910004
2009-12-01,138.500000
2009-12-02,142.250000
2009-12-03,141.169998
2009-12-04,137.580002
2009-12-07,134.210007
2009-12-08,134.110001
2009-12-09,131.309998
2009-12-10,135.380005
2009-12-11,134.149994
2009-12-14,131.380005
2009-12-15,130.229996
2009-12-16,128.360001
2009-12-17,126.910004
2009-12-18,128.479996
2009-12-21,132.789993
2009-12-22,133.750000
2009-12-23,138.940002
2009-12-24,138.470001
2009-12-28,139.309998
2009-12-29,139.410004
2009-12-30,136.490005
2009-12-31,134.520004
2010-01-04,133.899994
2010-01-05,134.690002
2010-01-06,132.250000
2010-01-07,130.000000
2010-01-08,133.520004
2010-01-11,130.309998
2010-01-12,127.349998
2010-01-13,129.110001
2010-01-14,127.349998
2010-01-15,127.139999
2010-01-19,127.610001
2010-01-20,125.779999
2010-01-21,126.620003
2010-01-22,121.430000
2010-01-25,120.309998
2010-01-26,119.480003
2010-01-27,122.750000
2010-01-28,126.029999
2010-01-29,125.410004
2010-02-01,118.870003
2010-02-02,118.120003
2010-02-03,119.099998
2010-02-04,115.940002
2010-02-05,117.389999
2010-02-08,116.830002
2010-02-09,118.029999
2010-02-10,117.360001
2010-02-11,120.089996
2010-02-12,119.660004
2010-02-16,117.529999
2010-02-17,116.309998
2010-02-18,118.080002
2010-02-19,117.519997
2010-02-22,118.010002
2010-02-23,117.239998
2010-02-24,119.720001
2010-02-25,118.199997
2010-02-26,118.400002
2010-03-01,124.540001
2010-03-02,125.529999
2010-03-03,125.889999
2010-03-04,128.529999
2010-03-05,128.910004
2010-03-08,130.110001
2010-03-09,128.820007
2010-03-10,130.509995
2010-03-11,133.580002
2010-03-12,131.820007
2010-03-15,131.130005
2010-03-16,131.789993
2010-03-17,131.339996
2010-03-18,132.759995
2010-03-19,130.350006
2010-03-22,130.470001
2010-03-23,129.259995
2010-03-24,128.039993
2010-03-25,134.729996
2010-03-26,135.059998
2010-03-29,135.119995
2010-03-30,136.580002
2010-03-31,135.770004
2010-04-01,131.809998
2010-04-05,131.490005
2010-04-06,135.559998
2010-04-07,134.869995
2010-04-08,140.960007
2010-04-09,140.059998
2010-04-12,141.199997
2010-04-13,140.160004
2010-04-14,144.279999
2010-04-15,145.820007
2010-04-16,142.169998
2010-04-19,142.429993
2010-04-20,144.199997
2010-04-21,146.429993
2010-04-22,150.089996
2010-04-23,143.630005
2010-04-26,147.110001
2010-04-27,142.020004
2010-04-28,139.350006
2010-04-29,141.729996
2010-04-30,137.100006
2010-05-03,137.490005
2010-05-04,129.830002
2010-05-05,130.929993
2010-05-06,128.710007
2010-05-07,124.980003
2010-05-10,131.289993
2010-05-11,130.460007
2010-05-12,133.869995
2010-05-13,131.470001
2010-05-14,128.529999
2010-05-17,128.910004
2010-05-18,126.279999
2010-05-19,124.589996
2010-05-20,119.709999
2010-05-21,122.720001
2010-05-24,122.120003
2010-05-25,124.860001
2010-05-26,123.209999
2010-05-27,126.699997
2010-05-28,125.459999
2010-06-01,123.239998
2010-06-02,126.309998
2010-06-03,128.759995
2010-06-04,122.769997
2010-06-07,122.010002
2010-06-08,118.839996
2010-06-09,117.910004
2010-06-10,123.209999
2010-06-11,123.029999
2010-06-14,123.830002
2010-06-15,126.839996
2010-06-16,126.900002
2010-06-17,125.889999
2010-06-18,125.830002
2010-06-21,122.550003
2010-06-22,122.309998
2010-06-23,121.449997
2010-06-24,118.330002
2010-06-25,121.000000
2010-06-28,117.800003
2010-06-29,108.610001
2010-06-30,109.260002
2010-07-01,110.959999
2010-07-02,109.139999
2010-07-06,110.059998
2010-07-07,113.430000
2010-07-08,116.220001
2010-07-09,117.260002
2010-07-12,119.510002
2010-07-13,123.650002
2010-07-14,123.300003
2010-07-15,122.059998
2010-07-16,118.489998
2010-07-19,119.940002
2010-07-20,120.099998
2010-07-21,117.430000
2010-07-22,120.070000
2010-07-23,118.870003
2010-07-26,118.400002
2010-07-27,117.129997
2010-07-28,117.129997
2010-07-29,116.860001
2010-07-30,117.889999
2010-08-02,120.070000
2010-08-03,122.419998
2010-08-04,127.580002
2010-08-05,127.830002
2010-08-06,128.320007
2010-08-09,128.830002
2010-08-10,130.000000
2010-08-11,125.889999
2010-08-12,126.559998
2010-08-13,124.690002
2010-08-16,126.070000
2010-08-17,128.860001
2010-08-18,129.649994
2010-08-19,127.570000
2010-08-20,127.760002
2010-08-23,126.599998
2010-08-24,124.529999
2010-08-25,126.849998
2010-08-26,124.860001
2010-08-27,126.639999
2010-08-30,123.790001
2010-08-31,124.830002
2010-09-01,132.490005
2010-09-02,135.210007
2010-09-03,138.789993
2010-09-07,137.220001
2010-09-08,139.139999
2010-09-09,140.380005
2010-09-10,142.440002
2010-09-13,145.070007
2010-09-14,145.750000
2010-09-15,145.449997
2010-09-16,148.130005
2010-09-17,148.320007
2010-09-20,151.300003
2010-09-21,150.729996
2010-09-22,151.830002
2010-09-23,152.850006
2010-09-24,160.729996
2010-09-27,159.369995
2010-09-28,159.699997
2010-09-29,158.990005
2010-09-30,157.059998
2010-10-01,153.710007
2010-10-04,155.389999
2010-10-05,160.869995
2010-10-06,155.399994
2010-10-07,156.270004
2010-10-08,155.550003
2010-10-11,153.029999
2010-10-12,156.479996
2010-10-13,155.169998
2010-10-14,155.529999
2010-10-15,164.639999
2010-10-18,163.559998
2010-10-19,158.669998
2010-10-20,158.669998
2010-10-21,164.970001
2010-10-22,169.130005
2010-10-25,169.000000
2010-10-26,169.949997
2010-10-27,167.509995
2010-10-28,166.839996
2010-10-29,165.229996
2010-11-01,162.580002
2010-11-02,164.610001
2010-11-03,168.470001
2010-11-04,168.929993
2010-11-05,170.770004
2010-11-08,171.990005
2010-11-09,170.270004
2010-11-10,173.330002
2010-11-11,170.369995
2010-11-12,165.679993
2010-11-15,158.899994
2010-11-16,157.779999
2010-11-17,158.350006
2010-11-18,164.169998
2010-11-19,164.820007
2010-11-22,170.389999
2010-11-23,168.199997
2010-11-24,177.250000
2010-11-26,177.199997
2010-11-29,179.490005
2010-11-30,175.399994
2010-12-01,176.550003
2010-12-02,176.529999
2010-12-03,175.679993
2010-12-06,178.050003
2010-12-07,176.770004
2010-12-08,176.289993
2010-12-09,174.850006
2010-12-10,175.619995
2010-12-13,174.250000
2010-12-14,173.940002
2010-12-15,175.570007
2010-12-16,178.039993
2010-12-17,177.580002
2010-12-20,183.289993
2010-12-21,184.750000
2010-12-22,184.759995
2010-12-23,182.589996
2010-12-27,182.139999
2010-12-28,181.089996
2010-12-29,183.369995
2010-12-30,182.750000
2010-12-31,180.000000
2011-01-03,184.220001
2011-01-04,185.009995
2011-01-05,187.419998
2011-01-06,185.860001
2011-01-07,185.490005
2011-01-10,184.679993
2011-01-11,184.339996
2011-01-12,184.080002
2011-01-13,185.529999
2011-01-14,188.750000
2011-01-18,191.250000
2011-01-19,186.869995
2011-01-20,181.960007
2011-01-21,177.419998
2011-01-24,176.850006
2011-01-25,176.699997
2011-01-26,175.389999
2011-01-27,184.449997
2011-01-28,171.139999
2011-01-31,169.639999
2011-02-01,172.110001
2011-02-02,173.529999
2011-02-03,173.710007
2011-02-04,175.929993
2011-02-07,176.429993
2011-02-08,183.059998
2011-02-09,185.300003
2011-02-10,186.210007
2011-02-11,189.250000
2011-02-14,190.419998
2011-02-15,189.029999
2011-02-16,186.619995
2011-02-17,187.759995
2011-02-18,186.500000
2011-02-22,180.419998
2011-02-23,176.679993
2011-02-24,177.750000
2011-02-25,177.240005
2011-02-28,173.289993
2011-03-01,169.440002
2011-03-02,172.020004
2011-03-03,172.789993
2011-03-04,171.669998
2011-03-07,169.080002
2011-03-08,166.889999
2011-03-09,169.050003
2011-03-10,166.139999
2011-03-11,168.070007
2011-03-14,166.729996
2011-03-15,165.080002
2011-03-16,164.699997
2011-03-17,160.970001
2011-03-18,161.820007
2011-03-21,164.520004
2011-03-22,162.600006
2011-03-23,165.320007
2011-03-24,171.100006
2011-03-25,170.979996
2011-03-28,169.350006
2011-03-29,174.619995
2011-03-30,179.419998
2011-03-31,180.130005
2011-04-01,180.130005
2011-04-04,182.940002
2011-04-05,185.289993
2011-04-06,182.759995
2011-04-07,184.910004
2011-04-08,184.710007
2011-04-11,184.039993
2011-04-12,180.479996
2011-04-13,182.289993
2011-04-14,181.820007
2011-04-15,180.009995
2011-04-18,178.339996
2011-04-19,178.820007
2011-04-20,183.869995
2011-04-21,185.889999
2011-04-25,185.419998
2011-04-26,182.300003
2011-04-27,196.630005
2011-04-28,195.070007
2011-04-29,195.809998
2011-05-02,201.190002
2011-05-03,198.449997
2011-05-04,199.970001
2011-05-05,197.110001
2011-05-06,197.600006
2011-05-09,200.800003
2011-05-10,203.940002
2011-05-11,204.380005
2011-05-12,206.070007
2011-05-13,202.559998
2011-05-16,192.509995
2011-05-17,194.809998
2011-05-18,197.089996
2011-05-19,198.800003
2011-05-20,198.649994
2011-05-23,196.220001
2011-05-24,193.270004
2011-05-25,192.259995
2011-05-26,195.000000
2011-05-27,194.130005
2011-05-31,196.690002
2011-06-01,192.399994
2011-06-02,193.649994
2011-06-03,188.320007
2011-06-06,185.690002
2011-06-07,187.550003
2011-06-08,188.050003
2011-06-09,189.679993
2011-06-10,186.529999
2011-06-13,186.289993
2011-06-14,189.960007
2011-06-15,185.979996
2011-06-16,183.649994
2011-06-17,186.369995
2011-06-20,187.720001
2011-06-21,194.229996
2011-06-22,191.630005
2011-06-23,194.160004
2011-06-24,192.550003
2011-06-27,201.250000
2011-06-28,202.350006
2011-06-29,204.179993
2011-06-30,204.490005
2011-07-01,209.490005
2011-07-05,213.190002
2011-07-06,214.190002
2011-07-07,216.740005
2011-07-08,218.279999
2011-07-11,212.550003
2011-07-12,211.229996
2011-07-13,213.500000
2011-07-14,210.380005
2011-07-15,212.869995
2011-07-18,211.529999
2011-07-19,218.059998
2011-07-20,215.550003
2011-07-21,213.210007
2011-07-22,216.520004
2011-07-25,213.490005
2011-07-26,214.179993
2011-07-27,222.520004
2011-07-28,223.899994
2011-07-29,222.520004
2011-08-01,221.320007
2011-08-02,211.699997
2011-08-03,209.960007
2011-08-04,201.479996
2011-08-05,202.699997
2011-08-08,193.699997
2011-08-09,205.089996
2011-08-10,194.130005
2011-08-11,198.360001
2011-08-12,202.300003
2011-08-15,202.949997
2011-08-16,197.679993
2011-08-17,195.929993
2011-08-18,182.520004
2011-08-19,178.929993
2011-08-22,177.539993
2011-08-23,193.550003
2011-08-24,193.729996
2011-08-25,192.029999
2011-08-26,199.270004
2011-08-29,206.529999
2011-08-30,210.919998
2011-08-31,215.229996
2011-09-01,212.539993
2011-09-02,210.000000
2011-09-06,216.179993
2011-09-07,219.899994
2011-09-08,217.259995
2011-09-09,211.389999
2011-09-12,216.559998
2011-09-13,219.529999
2011-09-14,222.570007
2011-09-15,226.779999
2011-09-16,239.300003
2011-09-19,241.690002
2011-09-20,233.250000
2011-09-21,231.869995
2011-09-22,223.229996
2011-09-23,223.610001
2011-09-26,229.850006
2011-09-27,224.210007
2011-09-28,229.710007
2011-09-29,222.440002
2011-09-30,216.229996
2011-10-03,211.979996
2011-10-04,212.500000
2011-10-05,219.500000
2011-10-06,221.509995
2011-10-07,224.740005
2011-10-10,231.320007
2011-10-11,235.479996
2011-10-12,236.809998
2011-10-13,236.149994
2011-10-14,246.710007
2011-10-17,242.330002
2011-10-18,243.880005
2011-10-19,231.529999
2011-10-20,233.610001
2011-10-21,234.779999
2011-10-24,237.610001
2011-10-25,227.149994
2011-10-26,198.399994
2011-10-27,206.779999
2011-10-28,217.320007
2011-10-31,213.509995
2011-11-01,212.100006
2011-11-02,215.619995
2011-11-03,218.289993
2011-11-04,216.479996
2011-11-07,217.000000
2011-11-08,217.990005
2011-11-09,211.220001
2011-11-10,210.789993
2011-11-11,217.389999
2011-11-14,218.929993
2011-11-15,217.830002
2011-11-16,211.990005
2011-11-17,204.520004
2011-11-18,197.139999
2011-11-21,189.250000
2011-11-22,192.339996
2011-11-23,188.990005
2011-11-25,182.399994
2011-11-28,194.149994
2011-11-29,188.389999
2011-11-30,192.289993
2011-12-01,197.130005
2011-12-02,196.029999
2011-12-05,196.240005
2011-12-06,191.990005
2011-12-07,195.320007
2011-12-08,190.479996
2011-12-09,193.029999
2011-12-12,189.520004
2011-12-13,180.509995
2011-12-14,180.210007
2011-12-15,181.259995
2011-12-16,181.259995
2011-12-19,179.330002
2011-12-20,182.520004
2011-12-21,174.350006
2011-12-22,179.029999
2011-12-23,177.279999
2011-12-27,176.270004
2011-12-28,173.889999
2011-12-29,173.860001
2011-12-30,173.100006
2012-01-03,179.029999
2012-01-04,177.509995
2012-01-05,177.610001
2012-01-06,182.610001
2012-01-09,178.559998
2012-01-10,179.339996
2012-01-11,178.899994
2012-01-12,175.929993
2012-01-13,178.419998
2012-01-17,181.660004
2012-01-18,189.440002
2012-01-19,194.449997
2012-01-20,190.929993
2012-01-23,186.089996
2012-01-24,187.000000
2012-01-25,187.800003
2012-01-26,193.320007
2012-01-27,195.369995
2012-01-30,192.149994
2012-01-31,194.440002
2012-02-01,179.460007
2012-02-02,181.720001
2012-02-03,187.679993
2012-02-06,183.139999
2012-02-07,184.190002
2012-02-08,185.479996
2012-02-09,184.979996
2012-02-10,185.539993
2012-02-13,191.589996
2012-02-14,191.300003
2012-02-15,184.470001
2012-02-16,179.929993
2012-02-17,182.500000
2012-02-21,182.259995
2012-02-22,180.580002
2012-02-23,178.889999
2012-02-24,179.130005
2012-02-27,178.529999
2012-02-28,183.800003
2012-02-29,179.690002
2012-03-01,180.039993
2012-03-02,179.300003
2012-03-05,180.259995
2012-03-06,181.089996
2012-03-07,183.770004
2012-03-08,187.639999
2012-03-09,184.320007
2012-03-12,183.389999
2012-03-13,184.589996
2012-03-14,182.259995
2012-03-15,184.429993
2012-03-16,185.050003
2012-03-19,185.520004
2012-03-20,192.330002
2012-03-21,191.729996
2012-03-22,192.399994
2012-03-23,195.039993
2012-03-26,202.869995
2012-03-27,205.440002
2012-03-28,201.160004
2012-03-29,204.610001
2012-03-30,202.509995
2012-04-02,198.050003
2012-04-03,199.660004
2012-04-04,193.990005
2012-04-05,194.389999
2012-04-09,191.869995
2012-04-10,186.979996
2012-04-11,187.970001
2012-04-12,190.690002
2012-04-13,188.460007
2012-04-16,185.500000
2012-04-17,188.389999
2012-04-18,191.070007
2012-04-19,191.100006
2012-04-20,189.979996
2012-04-23,188.240005
2012-04-24,190.330002
2012-04-25,194.419998
2012-04-26,195.990005
2012-04-27,226.850006
2012-04-30,231.899994
2012-05-01,230.039993
2012-05-02,230.250000
2012-05-03,229.449997
2012-05-04,223.990005
2012-05-07,225.160004
2012-05-08,223.899994
2012-05-09,222.979996
2012-05-10,226.690002
2012-05-11,227.679993
2012-05-14,222.929993
2012-05-15,224.389999
2012-05-16,224.059998
2012-05-17,218.360001
2012-05-18,213.850006
2012-05-21,218.110001
2012-05-22,215.330002
2012-05-23,217.279999
2012-05-24,215.240005
2012-05-25,212.889999
2012-05-29,214.750000
2012-05-30,209.229996
2012-05-31,212.910004
2012-06-01,208.220001
2012-06-04,214.570007
2012-06-05,213.210007
2012-06-06,217.639999
2012-06-07,218.800003
2012-06-08,218.479996
2012-06-11,216.500000
2012-06-12,216.419998
2012-06-13,214.729996
2012-06-14,214.449997
2012-06-15,218.350006
2012-06-18,222.660004
2012-06-19,224.029999
2012-06-20,223.020004
2012-06-21,220.570007
2012-06-22,222.160004
2012-06-25,220.070007
2012-06-26,225.610001
2012-06-27,225.619995
2012-06-28,221.309998
2012-06-29,228.350006
2012-07-02,229.320007
2012-07-03,229.529999
2012-07-05,227.059998
2012-07-06,225.050003
2012-07-09,225.050003
2012-07-10,219.500000
2012-07-11,218.369995
2012-07-12,215.360001
2012-07-13,218.389999
2012-07-16,216.009995
2012-07-17,216.929993
2012-07-18,217.470001
2012-07-19,226.169998
2012-07-20,228.289993
2012-07-23,226.009995
2012-07-24,223.039993
2012-07-25,217.050003
2012-07-26,220.009995
2012-07-27,237.320007
2012-07-30,236.089996
2012-07-31,233.300003
2012-08-01,232.089996
2012-08-02,230.809998
2012-08-03,234.970001
2012-08-06,233.990005
2012-08-07,236.559998
2012-08-08,234.380005
2012-08-09,234.059998
2012-08-10,232.750000
2012-08-13,232.440002
2012-08-14,233.190002
2012-08-15,237.419998
2012-08-16,241.550003
2012-08-17,241.169998
2012-08-20,240.350006
2012-08-21,239.449997
2012-08-22,243.100006
2012-08-23,241.199997
2012-08-24,245.740005
2012-08-27,243.919998
2012-08-28,246.110001
2012-08-29,247.119995
2012-08-30,246.220001
2012-08-31,248.270004
2012-09-04,247.880005
2012-09-05,246.220001
2012-09-06,251.380005
2012-09-07,259.140015
2012-09-10,257.089996
2012-09-11,255.669998
2012-09-12,255.630005
2012-09-13,260.239990
2012-09-14,261.269989
2012-09-17,258.000000
2012-09-18,258.750000
2012-09-19,261.679993
2012-09-20,260.809998
2012-09-21,257.470001
2012-09-24,254.800003
2012-09-25,252.460007
2012-09-26,249.669998
2012-09-27,256.589996
2012-09-28,254.320007
2012-10-01,252.009995
2012-10-02,250.600006
2012-10-03,255.919998
2012-10-04,260.470001
2012-10-05,258.510010
2012-10-08,259.059998
2012-10-09,250.960007
2012-10-10,244.990005
2012-10-11,244.220001
2012-10-12,242.360001
2012-10-15,244.179993
2012-10-16,243.940002
2012-10-17,247.490005
2012-10-18,244.850006
2012-10-19,240.000000
2012-10-22,233.779999
2012-10-23,234.309998
2012-10-24,228.490005
2012-10-25,222.919998
2012-10-26,238.240005
2012-10-31,232.889999
2012-11-01,232.139999
2012-11-02,232.419998
2012-11-05,234.330002
2012-11-06,237.559998
2012-11-07,232.059998
2012-11-08,227.350006
2012-11-09,226.309998
2012-11-12,226.470001
2012-11-13,226.600006
2012-11-14,222.949997
2012-11-15,220.600006
2012-11-16,225.229996
2012-11-19,229.710007
2012-11-20,233.779999
2012-11-21,238.029999
2012-11-23,239.880005
2012-11-26,243.619995
2012-11-27,243.399994
2012-11-28,247.110001
2012-11-29,251.270004
2012-11-30,252.050003
2012-12-03,250.330002
2012-12-04,252.490005
2012-12-05,253.960007
2012-12-06,253.369995
2012-12-07,253.270004
2012-12-10,247.770004
2012-12-11,250.690002
2012-12-12,251.759995
2012-12-13,251.250000
2012-12-14,249.190002
2012-12-17,253.860001
2012-12-18,260.399994
2012-12-19,257.989990
2012-12-20,261.500000
2012-12-21,256.920013
2012-12-24,258.619995
2012-12-26,248.630005
2012-12-27,248.309998
2012-12-28,245.179993
2012-12-31,250.869995
2013-01-02,257.309998
2013-01-03,258.480011
2013-01-04,259.149994
2013-01-07,268.459991
2013-01-08,266.380005
2013-01-09,266.350006
2013-01-10,265.339996
2013-01-11,267.940002
2013-01-14,272.730011
2013-01-15,271.899994
2013-01-16,268.929993
2013-01-17,270.480011
2013-01-18,272.119995
2013-01-22,270.190002
2013-01-23,268.109985
2013-01-24,273.459991
2013-01-25,283.989990
2013-01-28,276.040009
2013-01-29,260.350006
2013-01-30,272.760010
2013-01-31,265.500000
2013-02-01,265.000000
2013-02-04,259.980011
2013-02-05,266.890015
2013-02-06,262.220001
2013-02-07,260.230011
2013-02-08,261.950012
2013-02-11,257.209991
2013-02-12,258.700012
2013-02-13,269.470001
2013-02-14,269.239990
2013-02-15,265.089996
2013-02-19,269.750000
2013-02-20,266.410004
2013-02-21,265.940002
2013-02-22,265.420013
2013-02-25,259.869995
2013-02-26,259.359985
2013-02-27,263.250000
2013-02-28,264.269989
2013-03-01,265.739990
2013-03-04,273.109985
2013-03-05,275.589996
2013-03-06,273.790009
2013-03-07,273.880005
2013-03-08,274.190002
2013-03-11,271.239990
2013-03-12,274.130005
2013-03-13,275.100006
2013-03-14,265.739990
2013-03-15,261.820007
2013-03-18,257.890015
2013-03-19,256.410004
2013-03-20,257.279999
2013-03-21,253.389999
2013-03-22,257.750000
2013-03-25,256.019989
2013-03-26,260.309998
2013-03-27,265.299988
2013-03-28,266.489990
2013-04-01,261.609985
2013-04-02,263.320007
2013-04-03,259.029999
2013-04-04,259.079987
2013-04-05,255.479996
2013-04-08,258.950012
2013-04-09,261.140015
2013-04-10,264.769989
2013-04-11,269.850006
2013-04-12,272.869995
2013-04-15,267.720001
2013-04-16,272.339996
2013-04-17,267.399994
2013-04-18,259.420013
2013-04-19,260.320007
2013-04-22,263.549988
2013-04-23,268.899994
2013-04-24,268.779999
2013-04-25,274.700012
2013-04-26,254.809998
2013-04-29,249.740005
2013-04-30,253.809998
2013-05-01,248.229996
2013-05-02,252.550003
2013-05-03,258.049988
2013-05-06,255.720001
2013-05-07,257.730011
2013-05-08,258.679993
2013-05-09,260.160004
2013-05-10,263.630005
2013-05-13,264.510010
2013-05-14,268.329987
2013-05-15,266.559998
2013-05-16,264.119995
2013-05-17,269.899994
2013-05-20,267.630005
2013-05-21,268.859985
2013-05-22,262.959991
2013-05-23,261.799988
2013-05-24,261.739990
2013-05-28,267.290009
2013-05-29,265.529999
2013-05-30,266.829987
2013-05-31,269.200012
2013-06-03,266.880005
2013-06-04,265.700012
2013-06-05,267.170013
2013-06-06,267.829987
2013-06-07,276.869995
2013-06-10,281.070007
2013-06-11,274.779999
2013-06-12,271.670013
2013-06-13,275.790009
2013-06-14,273.989990
2013-06-17,278.059998
2013-06-18,281.760010
2013-06-19,278.160004
2013-06-20,273.440002
2013-06-21,273.359985
2013-06-24,270.609985
2013-06-25,272.089996
2013-06-26,277.570007
2013-06-27,277.549988
2013-06-28,277.690002
2013-07-01,282.100006
2013-07-02,283.730011
2013-07-03,284.029999
2013-07-05,285.880005
2013-07-08,290.589996
2013-07-09,291.529999
2013-07-10,292.329987
2013-07-11,299.660004
2013-07-12,307.549988
2013-07-15,306.570007
2013-07-16,306.869995
2013-07-17,308.690002
2013-07-18,304.109985
2013-07-19,305.230011
2013-07-22,303.480011
2013-07-23,301.059998
2013-07-24,298.940002
2013-07-25,303.399994
2013-07-26,312.010010
2013-07-29,306.100006
2013-07-30,302.410004
2013-07-31,301.220001
2013-08-01,305.570007
2013-08-02,304.209991
2013-08-05,300.989990
2013-08-06,300.750000
2013-08-07,296.910004
2013-08-08,295.739990
2013-08-09,297.260010
2013-08-12,296.690002
2013-08-13,293.970001
2013-08-14,291.339996
2013-08-15,286.470001
2013-08-16,284.820007
2013-08-19,285.570007
2013-08-20,287.089996
2013-08-21,284.570007
2013-08-22,289.730011
2013-08-23,290.010010
2013-08-26,286.209991
2013-08-27,280.929993
2013-08-28,281.579987
2013-08-29,283.980011
2013-08-30,280.980011
2013-09-03,288.799988
2013-09-04,293.640015
2013-09-05,294.100006
2013-09-06,295.859985
2013-09-09,299.709991
2013-09-10,300.359985
2013-09-11,299.640015
2013-09-12,298.859985
2013-09-13,297.920013
2013-09-16,296.059998
2013-09-17,304.170013
2013-09-18,312.029999
2013-09-19,312.059998
2013-09-20,316.339996
2013-09-23,311.489990
2013-09-24,314.130005
2013-09-25,312.649994
2013-09-26,318.119995
2013-09-27,316.010010
2013-09-30,312.640015
2013-10-01,320.950012
2013-10-02,320.510010
2013-10-03,314.760010
2013-10-04,319.040009
2013-10-07,310.029999
2013-10-08,303.230011
2013-10-09,298.230011
2013-10-10,305.170013
2013-10-11,310.890015
2013-10-14,310.700012
2013-10-15,306.399994
2013-10-16,310.489990
2013-10-17,310.769989
2013-10-18,328.929993
2013-10-21,326.440002
2013-10-22,332.540009
2013-10-23,326.760010
2013-10-24,332.209991
2013-10-25,363.390015
2013-10-28,358.160004
2013-10-29,362.700012
2013-10-30,361.079987
2013-10-31,364.029999
2013-11-01,359.000000
2013-11-04,358.739990
2013-11-05,358.890015
2013-11-06,356.179993
2013-11-07,343.559998
2013-11-08,350.309998
2013-11-11,354.380005
2013-11-12,349.529999
2013-11-13,356.220001
2013-11-14,367.399994
2013-11-15,369.170013
2013-11-18,366.179993
2013-11-19,364.940002
